idx,transcript,audio length,filename
3464,when i drank a lot i get at it,2.9866875,1249120_42554554_20206350.wav
3465,it har busying,3.4133750000000003,1249120_43665783_57482341.wav
3466,as he did in in my back,2.645375,1249120_43898158_11366758.wav
3467,i have shoulder pain when i try to carry my growth series,5.376,1249120_38042052_81939398.wav
3468,i have a blurry vision during my swimming training in the pool by,4.365375,1249120_1853182_93232694.wav
3469,they may stand up to you clear eyes start to feel this and like here,5.6656875,1249120_43577102_62184193.wav
3470,the wound was infected when i was planting some forwards in my garden,5.7173750000000005,1249120_29289135_13289905.wav
3471,my daughter had her eyebrows read it and his case and opening of skin in one of her brows that is no profit and using,9.301375,1249120_15830408_23699319.wav
3472,run over all i had to break,3.4133750000000003,1249120_44101988_42912208.wav
3473,i have a fond had been and when it had did but light whilome,5.461375,1249120_40184183_98500675.wav
3474,i feel pain in my body,2.7306875,1249120_36929821_45934556.wav
3475,i feel like my heart is on fire,2.4149375,1249120_28006404_87759985.wav
3476,i feel a sharp pain in my head when i think too hard,5.8514375,1249120_29672643_89550037.wav
3477,a better than hard wildenthal who like,4.7786875,1249120_43604449_33808272.wav
3478,a calm stand or sit down i have a pain in my back for sinoma,6.7413750000000014,1249120_38042052_15313035.wav
3479,my thought red were i than to live fifine,3.622375,1249120_30937687_77828014.wav
3480,i must as a my lord back or aching,3.925375,1249120_22423108_50218053.wav
3481,i feel pain in my back,2.8160000000000003,1249120_36929821_103042724.wav
3482,my heart for our being he is a man,5.0346875,1249120_43172391_99915586.wav
3483,i fell back and then i get hanything,4.864,1249120_43172391_109658706.wav
3484,my ear her then i touch a,2.56,1249120_41841195_66269245.wav
3485,i used a lot of pain killer to get better but i still feel the same back pain,6.144,1249120_6338946_88168612.wav
3486,but it is sanitation,2.8160000000000003,1249120_44027675_27329138.wav
3487,i feel congestion and my test,2.56,1249120_35408915_90746118.wav
3488,my ear hers when i touch it,3.5839999999999996,1249120_39740177_65701332.wav
3489,my leg feels stiff,3.925375,1249120_42783052_70449452.wav
3490,when i do hard exercise as i feel great pain in my muscles,5.7173750000000005,1249120_35154350_40129019.wav
3491,i have some peteiro lem when i'm treating during the night,4.7786875,1249120_43856216_62151737.wav
3492,it started a definite but to it the pain is prowling and underman,8.3591875,1249120_43788827_93789535.wav
3493,the acme was folding me to feel embarrass,3.3280000000000003,1249120_43883861_73252079.wav
3494,i think i may,2.56,1249120_44101988_68431789.wav
3495,i had an ointment,2.4746875,1249120_43898158_85613452.wav
3496,something in the one man i,3.4133750000000003,1249120_44093933_85478189.wav
3497,as the white,4.096,1249120_43105396_10887756.wav
3498,i have shoulder pain we try to carry my grocery,3.4986875,1249120_14353703_48660231.wav
3499,the violin when he recalled felicitation and come,5.461375,1249120_44084500_67848282.wav
3500,mamacita,2.2186875,1249120_42210938_20118263.wav
3501,i have ace in my faith and other problem i in my german like icing,5.2013125,1249120_2171654_41770159.wav
3502,the dying in my fingers a painful in the morning,4.7786875,1249120_43316708_62265151.wav
3503,i cut myself and am bleeding,3.4986875,1249120_43856216_52837879.wav
3504,i have lain in my stomach,1.7919999999999998,1249120_27392644_45319671.wav
3505,i had a cold the last time i traveled by playing and i still have a discomposed in my is,7.5946875,1249120_43883861_80169050.wav
3506,my head horse went in nantes,3.7546875,1249120_43758322_46112413.wav
3507,my ear hear to night touch,3.2426875,1249120_21665495_78158511.wav
3508,i can't well i am in it and my old,4.8298125,1249120_29672643_13077572.wav
3509,my shoulder aches when i tried to lift my bones,4.6080000000000005,1249120_43316708_76251344.wav
3510,i must go doctor i have an open and,3.1786875,1249120_27392644_57763110.wav
3511,doctor i have got a hard time to break and i having a hard attack,8.021375,1249120_33905644_45081364.wav
3512,i feel cold and chill even on my not sir every,4.6933750000000005,1249120_42554554_71979010.wav
3513,every time i come my hand there are so many and my com,4.644,1249120_40419625_34024691.wav
3514,i have a mother being inside my name,3.901,1249120_20518958_99277979.wav
3515,not one heart went a stretch,3.072,1249120_35832653_49845385.wav
3516,i have issue with my skin,2.6006875000000003,1249120_30766630_43647871.wav
3517,one hears me and i can't stand with his pen,4.352,1249120_39740177_10395647.wav
3518,my thought is not really ill and it be like this part too i,5.8514375,1249120_39142299_55254699.wav
3519,what they need in tents especially why no good down the stairs i feel like something as stated inside my new,11.1786875,1249120_36214391_37447491.wav
3520,and a man is feeding sensation i had a test,5.2906875,1249120_43172391_25236833.wav
3521,i do not know why i feel ,1.877375,1249120_40401830_76362857.wav
3522,i was plain so call on i trysted my once,3.3280000000000003,1249120_41221824_62220754.wav
3523,my niece hurt so bad to walk that i stay sitting more than i should,5.3870625,1249120_17632529_21215852.wav
3524,i have a cut there has become red and uses pas,5.632000000000001,1249120_35154350_87756753.wav
3525,yes tis exclusive ingenious men bore,4.5226875,1249120_41336418_34200821.wav
3526,may i uninitiated he had and to be,5.632000000000001,1249120_44093933_33731388.wav
3527,inquiring the night come,1.621375,1249120_43898158_15743759.wav
3528,i can not live on my home at the humiliation of horatio ,5.461375,1249120_41150153_90214129.wav
3529,when i am riding my eyes seeing to,5.1084375,1249120_39142299_57252544.wav
3530,i have a break in the skin inside one of my nostrils that has become infected and is now filled with past,7.3386875,1249120_36929821_24131260.wav
3531,i have vacancies more,3.4986875,1249120_43995026_11460681.wav
3532,but at his order,1.28,1249120_38548574_83463570.wav
3533,and having a hard time reading because the letters are all fuzzy,3.2508125,1249120_1853182_67762065.wav
3534,well an who my homelike likewise so ho,6.223,1249120_40725179_101346369.wav
3535,there is a shop being in my ear whenever i do this,4.4582500000000005,1249120_43612961_11753185.wav
3536,when i was young i have an injury from sports in my name,5.2906875,1249120_43918153_37382984.wav
3537,my hat coming out in ten especially when i was,2.9013750000000003,1249120_43995026_104290022.wav
3538,when i do michael my boy gets weak and his,3.072,1249120_43995026_65090733.wav
3539,it is like i have a needle or sing through my hat,4.6933750000000005,1249120_15830408_94161309.wav
3540,i have nearly vision after i used to wrong medicine,3.2508125,1249120_28006404_107111783.wav
3541,i stopped for because i get in due from fort,5.461375,1249120_43172391_107589076.wav
3542,my legs feel heavy like they are filled with hope,5.2906875,1249120_36214391_84778416.wav
3543,he i had to call the last time i trevethlan and i still have a discomfort in my ears,8.192,1249120_36214391_97819824.wav
3544,i feel a strange and paul been inside my recite,5.632000000000001,1249120_43402738_66897364.wav
3545,my word had in adding ten last tuesday,4.644,1249120_30937687_85770995.wav
3546,i can't tender by few my brain news moving inside my school,5.12,1249120_36214391_74880546.wav
3547,my agnes avillion bade it's the sole,5.2906875,1249120_39154234_22019787.wav
3548,when we place footfall i decurated my shoulder,5.376,1249120_38042052_64724010.wav
3549,my son had a rote canal with dennis accidently caught the inside of his cheek and now at wenatchee,6.6560000000000015,1249120_41841195_65594893.wav
3550,the pain too it is unbearable,2.8160000000000003,1249120_38548574_45577164.wav
3551,i feel cold and she even folks my prose or amy,4.5226875,1249120_41221824_29485352.wav
3552,i can desire that have a romeo,4.365375,1249120_40725179_92669853.wav
3553,my ankle was hearty me,2.3040000000000003,1249120_41841195_66959250.wav
3554,and not feeling good i get infection wound,4.179625,1249120_30766630_42333637.wav
3555,i had a pain in my knee when he was swimming,3.622375,1249120_44140394_69046653.wav
3556,when i mingled in more miseries,4.2666875,1249120_35444693_86301645.wav
3557,are even a pain in my policemen with the lacing my finale,7.3386875,1249120_20518958_83069071.wav
3558,my head heard in the back and the pain lasts all day,4.7786875,1249120_43856216_47418865.wav
3559,i visited many doctors but he can find the lightshipmen to get my year back,7.8019375,1249120_20518958_48056016.wav
3560,i fall huge emotional pain after i woke up with my girl friend,5.6656875,1249120_17632529_72713426.wav
3561,i have a pain in my stomach,3.3436875,1249120_43577102_13042904.wav
3562,i fell a clicking sensation in my knee each time i step,4.6080000000000005,1249120_15004831_102235056.wav
3563,i see these men i make sirona,3.925375,1249120_44101988_92401297.wav
3564,i am having a hard time reading because the litters are all so,5.973375,1249120_43758322_24575606.wav
3565,i have a cut that is red and swollen,3.5839999999999996,1249120_43856216_61099896.wav
3566,i have a break and in inside one of my nostrils that is become active and is nicolas,8.192,1249120_43918153_43185823.wav
3567,i have my sharp pain in my neck,2.8160000000000003,1249120_43758322_44016402.wav
3568,hartigan,2.133375,1249120_42210938_103418286.wav
3569,i don't have the energy to do the things that i used to,4.437375,1249120_39740177_42110171.wav
3570,my hair's volunteered,2.7306875,1249120_44111844_96701932.wav
3571,i lose a lot of my hair,3.669375,1249120_22423108_90408851.wav
3572,what does antonof appentice,3.925375,1249120_44093933_101211929.wav
3573,i still am in my oddness,3.925375,1249120_39438102_26372253.wav
3574,may fatalistically were,2.9866875,1249120_39675900_25813811.wav
3575,i am having running nose,4.08675,1249120_22345789_37823039.wav
3576,i had a,1.7919999999999998,1249120_40663048_70883977.wav
3577,i fell idea when i stand up,3.072,1249120_35832653_51223399.wav
3578,i feel something hurt me in taking breath and i can't take my breath,4.736875,1249120_2171654_57630650.wav
3579,my stomach has been sore since yesterday,3.84,1249120_29289135_35616193.wav
3580,we belied his something swollen and inflamed at the back of my name,5.461375,1249120_36505751_99755594.wav
3581,i hate my acme,3.4133750000000003,1249120_29289135_48493379.wav
3582,i have an internal pain i cannot describe,2.6935625,1249120_1853182_68863089.wav
3583,i have a strange rat on my arm,5.376,1249120_43719934_50536674.wav
3584,i have it on a peelin my toys that are better all her right and the tender leaves were gone i wear a dress soot to,12.2601875,1249120_43788827_107244114.wav
3585,i have a blurry vision after my head was he yesterday,3.7546875,1249120_41841195_56754492.wav
3586,my body feels weak and i think that my face is sad and i can't sleep well,5.376,1249120_38202325_80761853.wav
3587,i feel a strange and powerful pain inside mary gage,5.376,1249120_43856216_93938788.wav
3588,i feel like i just can't come any more i feel it a wind and like i just can't take a break,8.192,1249120_43698316_89486486.wav
3589,there is tennyson i can not be a ten,4.949375,1249120_44091626_85354887.wav
3590,i just scared seem to get warm even when every one around me is war my alresford,10.0310625,1249120_29672643_89009454.wav
3591,i fear we all over,4.2725,1249120_22345789_100102043.wav
3592,i had a pain in my knee when i was swimming,2.645375,1249120_41841195_10642243.wav
3593,i feel pain in the knee ,1.9626875,1249120_43855932_60262644.wav
3594,i have internal pain whenever i come down with the cold,4.949375,1249120_39740177_51901809.wav
3595,i find three in in the height,3.072,1249120_44101988_68907151.wav
3596,my knee hurts when i walk,2.4746875,1249120_38202325_39643496.wav
3597,i could plan a lot with my neck pan and i really need to be better,4.096,1249120_35408915_43303311.wav
3598,i walk every day but an i i get short of breath after going only a shot away,8.021375,1249120_43758322_102591808.wav
3599,i'm not feeling good i can't take my breath,4.352,1249120_29289135_21153424.wav
3600,i have an internal pain i cannot describe,4.352,1249120_43620482_84311852.wav
3601,i can hardly ometepec,3.157375,1249120_42557795_48652516.wav
3602,a imself vanities,2.9013750000000003,1249120_41150153_26853394.wav
